dateiname,id,rezept,land,kontinent,gang,art,prompt
crni-ri-ot.jpg,crni-ri-ot,Crni rižot,Montenegro,Europa,Hauptgericht,Fisch,"Food-Fotografie: Crni rižot, Hauptgericht aus Montenegro. Im Bild klar erkennbar: Risottoreis, Tintenfisch oder Sepia, Beutel Sepiatinte. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ka-amak.jpg,ka-amak,Kačamak,Montenegro,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Kačamak, Hauptgericht aus Montenegro. Im Bild klar erkennbar: Maisgrieß, kajmak, junger Weißkäse. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
priganice.jpg,priganice,Priganice,Montenegro,Europa,Snack,Vegetarisch,"Food-Fotografie: Priganice, Snack aus Montenegro. Im Bild klar erkennbar: Honig. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bitterballen.jpg,bitterballen,Bitterballen,Niederlande,Europa,Vorspeise,Fleisch,"Food-Fotografie: Bitterballen, Vorspeise aus den Niederlanden. Im Bild klar erkennbar: gekochtes Rind- oder Kalbfleisch, Butter, Petersilie. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
erwtensoep.jpg,erwtensoep,Erwtensoep,Niederlande,Europa,Suppe,,"Food-Fotografie: Erwtensoep, Suppe aus den Niederlanden. Im Bild klar erkennbar: getrocknete Spalterbsen, Möhren, Knollensellerie. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
stroopwafels.jpg,stroopwafels,Stroopwafels,Niederlande,Europa,Snack,Vegetarisch,"Food-Fotografie: Stroopwafels, Snack aus den Niederlanden. Im Bild klar erkennbar: Butter, Zimt, Sirup. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ajvar.jpg,ajvar,Ajvar,Nordmazedonien,Europa,Vorspeise,"Vegetarisch, Vegan","Food-Fotografie: Ajvar, Vorspeise aus Nordmazedonien. Im Bild klar erkennbar: rote Spitzpaprika, Aubergine, Knoblauch. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
revani.jpg,revani,Revani,Nordmazedonien,Europa,Dessert,Vegetarisch,"Food-Fotografie: Revani, Dessert aus Nordmazedonien. Im Bild klar erkennbar: feiner Grieß, Eier, Zitrone. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
tav-e-grav-e.jpg,tav-e-grav-e,Tavče gravče,Nordmazedonien,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Tavče gravče, Hauptgericht aus Nordmazedonien. Im Bild klar erkennbar: weiße Bohnen, Zwiebeln, edelsüßes Paprikapulver. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
f-rik-l.jpg,f-rik-l,Fårikål,Norwegen,Europa,Hauptgericht,"Fleisch, Lamm","Food-Fotografie: Fårikål, Hauptgericht aus Norwegen. Im Bild klar erkennbar: Lamm- oder Hammelfleisch mit Knochen, Weißkohl. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
gravlaks.jpg,gravlaks,Gravlaks,Norwegen,Europa,Vorspeise,Fisch,"Food-Fotografie: Gravlaks, Vorspeise aus Norwegen. Im Bild klar erkennbar: Lachsfilet mit Haut, frischer Dill, süßer Senf. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
lefse.jpg,lefse,Lefse,Norwegen,Europa,Snack,Vegetarisch,"Food-Fotografie: Lefse, Snack aus Norwegen. Im Bild klar erkennbar: Butter, Sahne. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bigos.jpg,bigos,Bigos,Polen,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Bigos, Hauptgericht aus Polen. Im Bild klar erkennbar: Sauerkraut, Weißkohl, Rindfleisch zum Schmoren. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
pierogi-ruskie.jpg,pierogi-ruskie,Pierogi ruskie,Polen,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Pierogi ruskie, Hauptgericht aus Polen. Im Bild klar erkennbar: gekochte Kartoffeln, Quark/Topfen, Zwiebeln. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
sernik.jpg,sernik,Sernik,Polen,Europa,Dessert,Vegetarisch,"Food-Fotografie: Sernik, Dessert aus Polen. Im Bild klar erkennbar: Quark, Eier, Butter. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bacalhau-br-s.jpg,bacalhau-br-s,Bacalhau à brás,Portugal,Europa,Hauptgericht,Fisch,"Food-Fotografie: Bacalhau à brás, Hauptgericht aus Portugal. Im Bild klar erkennbar: Stockfisch, Kartoffeln, Zwiebeln. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
caldo-verde.jpg,caldo-verde,Caldo verde,Portugal,Europa,Suppe,Vegetarisch,"Food-Fotografie: Caldo verde, Suppe aus Portugal. Im Bild klar erkennbar: Grünkohl, Zwiebel, Knoblauch. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
past-is-de-nata.jpg,past-is-de-nata,Pastéis de nata,Portugal,Europa,Dessert,Vegetarisch,"Food-Fotografie: Pastéis de nata, Dessert aus Portugal. Im Bild klar erkennbar: Rolle Blätterteig, Milch, Eigelb. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ciorb-r-d-u-ean.jpg,ciorb-r-d-u-ean,Ciorbă rădăuțeană,Rumänien,Europa,Vorspeise,Geflügel,"Food-Fotografie: Ciorbă rădăuțeană, Vorspeise aus Rumänien. Im Bild klar erkennbar: Hähnchenbrust oder -schenkel, Möhren, Petersilienwurzel. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
cozonac.jpg,cozonac,Cozonac,Rumänien,Europa,Dessert,Vegetarisch,"Food-Fotografie: Cozonac, Dessert aus Rumänien. Im Bild klar erkennbar: Milch, Eier, Butter. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
mici.jpg,mici,Mici,Rumänien,Europa,Hauptgericht,"Fleisch, Lamm","Food-Fotografie: Mici, Hauptgericht aus Rumänien. Im Bild klar erkennbar: Rinderhack, Lammhack, Knoblauch. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
nidi-di-rondine.jpg,nidi-di-rondine,Nidi di rondine,San Marino,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Nidi di rondine, Hauptgericht aus San Marino. Im Bild klar erkennbar: frische Lasagneblätter, Spinat, Ricotta. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
piadina.jpg,piadina,Piadina,San Marino,Europa,Beilage,Vegetarisch,"Food-Fotografie: Piadina, Beilage aus San Marino. Im Bild klar erkennbar: Squacquerone oder Frischkäse, Hand Rucola. Schrägsicht von 45 Grad, serviert in kleine Schüssel, als Teil eines größeren Tisches angedeutet. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
torta-tre-monti.jpg,torta-tre-monti,Torta Tre Monti,San Marino,Europa,Dessert,Vegetarisch,"Food-Fotografie: Torta Tre Monti, Dessert aus San Marino. Im Bild klar erkennbar: runde Waffelblätter, Haselnusscreme, geröstete Haselnüsse. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
janssons-frestelse.jpg,janssons-frestelse,Janssons frestelse,Schweden,Europa,Hauptgericht,Fisch,"Food-Fotografie: Janssons frestelse, Hauptgericht aus Schweden. Im Bild klar erkennbar: festkochende Kartoffeln, Zwiebeln, eingelegte Sprotten oder Sardellen. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
kanelbullar.jpg,kanelbullar,Kanelbullar,Schweden,Europa,Snack,Vegetarisch,"Food-Fotografie: Kanelbullar, Snack aus Schweden. Im Bild klar erkennbar: lauwarme Milch, Butter, gemahlener Kardamom. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
